"","city_code7","city_IPARDES","year","population"
"12150","4112801","Joaquim Távora","2020",12009
"12151","4112900","Jundiaí do Sul","2020",3269
"12152","4112959","Juranda","2020",7292
"12153","4113007","Jussara","2020",7041
"12154","4113106","Kaloré","2020",4047
"12155","4113205","Lapa","2020",48410
"12156","4113254","Laranjal","2020",5784
"12157","4113304","Laranjeiras do Sul","2020",32139
"12158","4113403","Leópolis","2020",3925
"12159","4113429","Lidianópolis","2020",3231
"12160","4113452","Lindoeste","2020",4592
"12161","4113502","Loanda","2020",23242
"12162","4113601","Lobato","2020",4819
"12163","4113700","Londrina","2020",575377
"12164","4113734","Luiziana","2020",7240
"12165","4113759","Lunardelli","2020",4744
"12166","4113809","Lupionópolis","2020",4945
"12167","4113908","Mallet","2020",13663
"12168","4114005","Mamborê","2020",13014
"12169","4114104","Mandaguaçu","2020",23100
"12170","4114203","Mandaguari","2020",34515
"12171","4114302","Mandirituba","2020",27315
"12172","4114351","Manfrinópolis","2020",2506
"12173","4114401","Mangueirinha","2020",16642
"12174","4114500","Manoel Ribas","2020",13510
"12175","4114609","Marechal Cândido Rondon","2020",53495
"12176","4114708","Maria Helena","2020",5634
"12177","4114807","Marialva","2020",35804
"12178","4114906","Marilândia do Sul","2020",8814
"12179","4115002","Marilena","2020",7084
"12180","4115101","Mariluz","2020",10336
"12181","4115200","Maringá","2020",430157
"12182","4115309","Mariópolis","2020",6632
"12183","4115358","Maripá","2020",5582
"12184","4115408","Marmeleiro","2020",14387
"12185","4115457","Marquinho","2020",4340
"12186","4115507","Marumbi","2020",4677
"12187","4115606","Matelândia","2020",18107
"12188","4115705","Matinhos","2020",35219
"12189","4115739","Mato Rico","2020",3206
"12190","4115754","Mauá da Serra","2020",10800
"12191","4115804","Medianeira","2020",46574
"12192","4115853","Mercedes","2020",5577
"12193","4115903","Mirador","2020",2196
"12194","4116000","Miraselva","2020",1796
"12195","4116059","Missal","2020",10704
"12196","4116109","Moreira Sales","2020",12042
"12197","4116208","Morretes","2020",16446
"12198","4116307","Munhoz de Melo","2020",4009
"12199","4116406","Nossa Senhora das Graças","2020",4008
"12200","4116505","Nova Aliança do Ivaí","2020",1551
"12201","4116604","Nova América da Colina","2020",3434
"12202","4116703","Nova Aurora","2020",10299
"12203","4116802","Nova Cantu","2020",5061
"12204","4116901","Nova Esperança","2020",27984
"12205","4116950","Nova Esperança do Sudoeste","2020",5030
"12206","4117008","Nova Fátima","2020",8136
"12207","4117057","Nova Laranjeiras","2020",11507
"12208","4117107","Nova Londrina","2020",13200
"12209","4117206","Nova Olímpia","2020",5826
"12210","4117255","Nova Prata do Iguaçu","2020",10544
"12211","4117214","Nova Santa Bárbara","2020",4277
"12212","4117222","Nova Santa Rosa","2020",8266
"12213","4117271","Nova Tebas","2020",5448
"12214","4117297","Novo Itacolomi","2020",2840
"12215","4117305","Ortigueira","2020",21960
"12216","4117404","Ourizona","2020",3425
"12217","4117453","Ouro Verde do Oeste","2020",6016
"12218","4117503","Paiçandu","2020",41773
"12219","4117602","Palmas","2020",51755
"12220","4117701","Palmeira","2020",33994
"12221","4117800","Palmital","2020",12960
"12222","4117909","Palotina","2020",32121
"12223","4118006","Paraíso do Norte","2020",14023
"12224","4118105","Paranacity","2020",11580
"12225","4118204","Paranaguá","2020",156174
"12226","4118303","Paranapoema","2020",3241
"12227","4118402","Paranavaí","2020",88922
"12228","4118451","Pato Bragado","2020",5684
"12229","4118501","Pato Branco","2020",83843
"12230","4118600","Paula Freitas","2020",5908
"12231","4118709","Paulo Frontin","2020",7387
"12232","4118808","Peabiru","2020",14007
"12233","4118857","Perobal","2020",6160
"12234","4118907","Pérola","2020",11321
"12235","4119004","Pérola d'Oeste","2020",6288
"12236","4119103","Piên","2020",12882
"12237","4119152","Pinhais","2020",133490
"12238","4119251","Pinhal de São Bento","2020",2737
"12239","4119202","Pinhalão","2020",6324
"12240","4119301","Pinhão","2020",32559
"12241","4119400","Piraí do Sul","2020",25617
"12242","4119509","Piraquara","2020",114970
"12243","4119608","Pitanga","2020",29994
"12244","4119657","Pitangueiras","2020",3262
"12245","4119707","Planaltina do Paraná","2020",4272
"12246","4119806","Planalto","2020",13431
"12247","4119905","Ponta Grossa","2020",355336
"12248","4119954","Pontal do Paraná","2020",27915
"12249","4120002","Porecatu","2020",12748
"12250","4120101","Porto Amazonas","2020",4874
"12251","4120150","Porto Barreiro","2020",3184
"12252","4120200","Porto Rico","2020",2556
"12253","4120309","Porto Vitória","2020",4061
"12254","4120333","Prado Ferreira","2020",3780
"12255","4120358","Pranchita","2020",5095
"12256","4120408","Presidente Castelo Branco","2020",5351
"12257","4120507","Primeiro de Maio","2020",11130
"12258","4120606","Prudentópolis","2020",52513
"12259","4120655","Quarto Centenário","2020",4465
"12260","4120705","Quatiguá","2020",7477
"12261","4120804","Quatro Barras","2020",23911
"12262","4120853","Quatro Pontes","2020",4029
"12263","4120903","Quedas do Iguaçu","2020",34409
"12264","4121000","Querência do Norte","2020",12232
"12265","4121109","Quinta do Sol","2020",4508
"12266","4121208","Quitandinha","2020",19221
"12267","4121257","Ramilândia","2020",4476
"12268","4121307","Rancho Alegre","2020",3784
"12269","4121356","Rancho Alegre D'Oeste","2020",2628
"12270","4121406","Realeza","2020",16950
"12271","4121505","Rebouças","2020",14946
"12272","4121604","Renascença","2020",6787
"12273","4121703","Reserva","2020",26825
"12274","4121752","Reserva do Iguaçu","2020",8069
"12275","4121802","Ribeirão Claro","2020",10645
"12276","4121901","Ribeirão do Pinhal","2020",12948
"12277","4122008","Rio Azul","2020",15336
"12278","4122107","Rio Bom","2020",3182
"12279","4122156","Rio Bonito do Iguaçu","2020",13255
"12280","4122172","Rio Branco do Ivaí","2020",4109
"12281","4122206","Rio Branco do Sul","2020",32517
"12282","4122305","Rio Negro","2020",34411
"12283","4122404","Rolândia","2020",67383
"12284","4122503","Roncador","2020",9645
"12285","4122602","Rondon","2020",9622
"12286","4122651","Rosário do Ivaí","2020",4689
"12287","4122701","Sabáudia","2020",6891
"12288","4122800","Salgado Filho","2020",3483
"12289","4122909","Salto do Itararé","2020",4898
"12290","4123006","Salto do Lontra","2020",14872
"12291","4123105","Santa Amélia","2020",3266
"12292","4123204","Santa Cecília do Pavão","2020",3293
"12293","4123303","Santa Cruz de Monte Castelo","2020",7751
"12294","4123402","Santa Fé","2020",12186
"12295","4123501","Santa Helena","2020",26767
"12296","4123600","Santa Inês","2020",1594
"12297","4123709","Santa Isabel do Ivaí","2020",8523
"12298","4123808","Santa Izabel do Oeste","2020",14794
"12299","4123824","Santa Lúcia","2020",3793
"12300","4123857","Santa Maria do Oeste","2020",9410
"12301","4123907","Santa Mariana","2020",11622
"12302","4123956","Santa Mônica","2020",4017
"12303","4124020","Santa Tereza do Oeste","2020",10096
"12304","4124053","Santa Terezinha de Itaipu","2020",23699
"12305","4124004","Santana do Itararé","2020",4954
"12306","4124103","Santo Antônio da Platina","2020",46251
"12307","4124202","Santo Antônio do Caiuá","2020",2626
"12308","4124301","Santo Antônio do Paraíso","2020",2068
"12309","4124400","Santo Antônio do Sudoeste","2020",20261
"12310","4124509","Santo Inácio","2020",5416
"12311","4124608","São Carlos do Ivaí","2020",6920
"12312","4124707","São Jerônimo da Serra","2020",11128
"12313","4124806","São João","2020",10181
"12314","4124905","São João do Caiuá","2020",5837
"12315","4125001","São João do Ivaí","2020",10056
"12316","4125100","São João do Triunfo","2020",15241
"12317","4125308","São Jorge do Ivaí","2020",5543
"12318","4125357","São Jorge do Patrocínio","2020",5586
"12319","4125209","São Jorge d'Oeste","2020",9028
"12320","4125407","São José da Boa Vista","2020",6160
"12321","4125456","São José das Palmeiras","2020",3627
"12322","4125506","São José dos Pinhais","2020",329058
"12323","4125555","São Manoel do Paraná","2020",2163
"12324","4125605","São Mateus do Sul","2020",46705
"12325","4125704","São Miguel do Iguaçu","2020",27576
"12326","4125753","São Pedro do Iguaçu","2020",5820
"12327","4125803","São Pedro do Ivaí","2020",11046
"12328","4125902","São Pedro do Paraná","2020",2289
"12329","4126009","São Sebastião da Amoreira","2020",8859
"12330","4126108","São Tomé","2020",5750
"12331","4126207","Sapopema","2020",6722
"12332","4126256","Sarandi","2020",97803
"12333","4126272","Saudade do Iguaçu","2020",5539
"12334","4126306","Sengés","2020",19385
"12335","4126355","Serranópolis do Iguaçu","2020",4477
"12336","4126405","Sertaneja","2020",5216
"12337","4126504","Sertanópolis","2020",16413
"12338","4126603","Siqueira Campos","2020",21249
"12339","4126652","Sulina","2020",2930
"12340","4126678","Tamarana","2020",15040
"12341","4126702","Tamboara","2020",5158
"12342","4126801","Tapejara","2020",16345
"12343","4126900","Tapira","2020",5495
"12344","4127007","Teixeira Soares","2020",12567
"12345","4127106","Telêmaco Borba","2020",79792
"12346","4127205","Terra Boa","2020",17200
"12347","4127304","Terra Rica","2020",16924
"12348","4127403","Terra Roxa","2020",17522
"12349","4127502","Tibagi","2020",20607
"12350","4127601","Tijucas do Sul","2020",17084
"12351","4127700","Toledo","2020",142645
"12352","4127809","Tomazina","2020",7807
"12353","4127858","Três Barras do Paraná","2020",12038
"12354","4127882","Tunas do Paraná","2020",9022
"12355","4127908","Tuneiras do Oeste","2020",8533
"12356","4127957","Tupãssi","2020",8109
"12357","4127965","Turvo","2020",13095
"12358","4128005","Ubiratã","2020",20909
"12359","4128104","Umuarama","2020",112500
"12360","4128203","União da Vitória","2020",57913
"12361","4128302","Uniflor","2020",2614
"12362","4128401","Uraí","2020",11273
"12363","4128534","Ventania","2020",12088
"12364","4128559","Vera Cruz do Oeste","2020",8454
"12365","4128609","Verê","2020",7174
"12366","4128658","Virmond","2020",4022
"12367","4128708","Vitorino","2020",6859
"12368","4128500","Wenceslau Braz","2020",19386
"12369",NA,"Xambrê","2020",5630
"12370","4100103","Abatiá","2021",7360
"12371","4100202","Adrianópolis","2021",5797
"12372","4100301","Agudos do Sul","2021",9567
"12373","4100400","Almirante Tamandaré","2021",121420
"12374","4100459","Altamira do Paraná","2021",1429
"12375","4128625","Alto Paraíso","2021",2630
"12376","4100608","Alto Paraná","2021",14945
"12377","4100707","Alto Piquiri","2021",9722
"12378","4100509","Altônia","2021",22293
"12379","4100806","Alvorada do Sul","2021",11598
"12380","4100905","Amaporã","2021",6405
"12381","4101002","Ampére","2021",19466
"12382","4101051","Anahy","2021",2774
"12383","4101101","Andirá","2021",19823
"12384","4101150","Ângulo","2021",2931
"12385","4101200","Antonina","2021",18919
"12386","4101309","Antônio Olinto","2021",7421
"12387","4101408","Apucarana","2021",137438
"12388","4101507","Arapongas","2021",126545
"12389","4101606","Arapoti","2021",28480
"12390","4101655","Arapuã","2021",2951
"12391","4101705","Araruna","2021",14029
"12392","4101804","Araucária","2021",148522
"12393","4101853","Ariranha do Ivaí","2021",2026
"12394","4101903","Assaí","2021",14792
"12395","4102000","Assis Chateaubriand","2021",33306
"12396","4102109","Astorga","2021",26304
"12397","4102208","Atalaia","2021",3871
"12398","4102307","Balsa Nova","2021",13238
"12399","4102406","Bandeirantes","2021",31061
"12400","4102505","Barbosa Ferraz","2021",11287
"12401","4102703","Barra do Jacaré","2021",2781
"12402","4102604","Barracão","2021",10347
"12403","4102752","Bela Vista da Caroba","2021",3404
"12404","4102802","Bela Vista do Paraíso","2021",15400
"12405","4102901","Bituruna","2021",16411
"12406","4103008","Boa Esperança","2021",3991
"12407","4103024","Boa Esperança do Iguaçu","2021",2437
"12408","4103040","Boa Ventura de São Roque","2021",6343
"12409","4103057","Boa Vista da Aparecida","2021",7524
"12410","4103107","Bocaiúva do Sul","2021",13308
"12411","4103156","Bom Jesus do Sul","2021",3472
"12412","4103206","Bom Sucesso","2021",7103
"12413","4103222","Bom Sucesso do Sul","2021",3244
"12414","4103305","Borrazópolis","2021",6290
"12415","4103354","Braganey","2021",5338
"12416","4103370","Brasilândia do Sul","2021",2521
"12417","4103404","Cafeara","2021",2973
"12418","4103453","Cafelândia","2021",18783
"12419","4103479","Cafezal do Sul","2021",3975
"12420","4103503","Califórnia","2021",8641
"12421","4103602","Cambará","2021",25569
"12422","4103701","Cambé","2021",108126
"12423","4103800","Cambira","2021",7967
"12424","4103909","Campina da Lagoa","2021",13888
"12425","4103958","Campina do Simão","2021",3831
"12426","4104006","Campina Grande do Sul","2021",44072
"12427","4104055","Campo Bonito","2021",3694
"12428","4104105","Campo do Tenente","2021",8118
"12429","4104204","Campo Largo","2021",135678
"12430","4104253","Campo Magro","2021",30151
"12431","4104303","Campo Mourão","2021",96102
"12432","4104402","Cândido de Abreu","2021",14606
"12433","4104428","Candói","2021",16126
"12434","4104451","Cantagalo","2021",13340
"12435","4104501","Capanema","2021",19172
"12436","4104600","Capitão Leônidas Marques","2021",15887
"12437","4104659","Carambeí","2021",24225
"12438","4104709","Carlópolis","2021",14391
"12439","4104808","Cascavel","2021",336073
"12440","4104907","Castro","2021",72125
"12441","4105003","Catanduvas","2021",10144
"12442","4105102","Centenário do Sul","2021",10704
"12443","4105201","Cerro Azul","2021",17884
"12444","4105300","Céu Azul","2021",11872
"12445","4105409","Chopinzinho","2021",19083
"12446","4105508","Cianorte","2021",84980
"12447","4105607","Cidade Gaúcha","2021",12939
"12448","4105706","Clevelândia","2021",16344
"12449","4105805","Colombo","2021",249277
"12450","4105904","Colorado","2021",24271
"12451","4106001","Congonhinhas","2021",8896
"12452","4106100","Conselheiro Mairinck","2021",3891
"12453","4106209","Contenda","2021",19082
"12454","4106308","Corbélia","2021",17162
"12455","4106407","Cornélio Procópio","2021",47840
"12456","4106456","Coronel Domingos Soares","2021",7538
"12457","4106506","Coronel Vivida","2021",20430
"12458","4106555","Corumbataí do Sul","2021",3038
"12459","4106803","Cruz Machado","2021",18772
"12460","4106571","Cruzeiro do Iguaçu","2021",4229
"12461","4106605","Cruzeiro do Oeste","2021",20962
"12462","4106704","Cruzeiro do Sul","2021",4430
"12463","4106852","Cruzmaltina","2021",2892
"12464","4106902","Curitiba","2021",1963726
"12465","4107009","Curiúva","2021",15289
"12466","4107108","Diamante do Norte","2021",4975
"12467","4107124","Diamante do Sul","2021",3409
"12468","4107157","Diamante D'Oeste","2021",5279
"12469","4107207","Dois Vizinhos","2021",41424
"12470","4107256","Douradina","2021",8988
"12471","4107306","Doutor Camargo","2021",5987
"12472","4128633","Doutor Ulysses","2021",5525
"12473","4107405","Enéas Marques","2021",5906
"12474","4107504","Engenheiro Beltrão","2021",13962
"12475","4107538","Entre Rios do Oeste","2021",4651
"12476","4107520","Esperança Nova","2021",1633
"12477","4107546","Espigão Alto do Iguaçu","2021",3980
"12478","4107553","Farol","2021",2995
"12479","4107603","Faxinal","2021",17379
"12480","4107652","Fazenda Rio Grande","2021",103750
"12481","4107702","Fênix","2021",4734
"12482","4107736","Fernandes Pinheiro","2021",5561
"12483","4107751","Figueira","2021",7625
"12484","4107850","Flor da Serra do Sul","2021",4583
"12485","4107801","Floraí","2021",4883
"12486","4107900","Floresta","2021",6926
"12487","4108007","Florestópolis","2021",10360
"12488","4108106","Flórida","2021",2709
"12489","4108205","Formosa do Oeste","2021",6345
"12490","4108304","Foz do Iguaçu","2021",257971
"12491","4108452","Foz do Jordão","2021",4466
"12492","4108320","Francisco Alves","2021",5942
"12493","4108403","Francisco Beltrão","2021",93308
"12494","4108502","General Carneiro","2021",13661
