"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1898","Tijucas do Sul","Profissionais de Saúde - Enfermeiros",8,9,8,10,11,8,10,11,10,11,11
"1899","Tijucas do Sul","Profissionais de Saúde - Dentistas",5,4,5,5,6,8,7,7,7,7,6
"1900","Tijucas do Sul","Profissionais de Saúde - Farmacêuticos",3,4,4,3,3,3,3,3,2,3,2
"1901","Toledo","Profissionais de Saúde - Total",298,332,354,353,419,445,457,471,520,601,682
"1902","Toledo","Profissionais de Saúde - Médicos",158,161,163,166,192,200,196,206,220,255,285
"1903","Toledo","Profissionais de Saúde - Enfermeiros",45,70,80,93,131,143,145,142,158,171,192
"1904","Toledo","Profissionais de Saúde - Dentistas",74,78,80,80,79,80,87,94,100,106,107
"1905","Toledo","Profissionais de Saúde - Farmacêuticos",21,23,31,14,17,22,29,29,42,69,92
"1906","Tomazina","Profissionais de Saúde - Total",14,12,11,12,14,16,17,15,20,22,22
"1907","Tomazina","Profissionais de Saúde - Médicos",5,3,2,4,5,8,7,6,7,8,5
"1908","Tomazina","Profissionais de Saúde - Enfermeiros",3,3,3,3,5,4,6,5,6,7,10
"1909","Tomazina","Profissionais de Saúde - Dentistas",4,4,4,4,3,2,2,2,4,4,3
"1910","Tomazina","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,2,2,2,3,3,3
"1911","Três Barras do Paraná","Profissionais de Saúde - Total",18,20,19,16,21,14,20,21,20,20,18
"1912","Três Barras do Paraná","Profissionais de Saúde - Médicos",5,5,4,3,4,2,5,4,4,4,3
"1913","Três Barras do Paraná","Profissionais de Saúde - Enfermeiros",4,6,6,6,11,7,10,12,10,10,11
"1914","Três Barras do Paraná","Profissionais de Saúde - Dentistas",6,6,6,5,5,4,4,4,5,5,4
"1915","Três Barras do Paraná","Profissionais de Saúde - Farmacêuticos",3,3,3,2,1,1,1,1,1,1,NA
"1916","Tunas do Paraná","Profissionais de Saúde - Total",11,11,8,10,12,15,13,10,9,9,9
"1917","Tunas do Paraná","Profissionais de Saúde - Médicos",4,4,1,2,4,5,4,3,3,3,3
"1918","Tunas do Paraná","Profissionais de Saúde - Enfermeiros",4,4,4,5,5,6,5,4,4,4,4
"1919","Tunas do Paraná","Profissionais de Saúde - Dentistas",2,2,2,2,3,3,3,2,1,1,1
"1920","Tunas do Paraná","Profissionais de Saúde - Farmacêuticos",1,1,1,1,NA,1,1,1,1,1,1
"1921","Tuneiras do Oeste","Profissionais de Saúde - Total",23,21,24,22,22,22,23,25,27,23,24
"1922","Tuneiras do Oeste","Profissionais de Saúde - Médicos",3,4,3,3,4,5,5,5,7,4,3
"1923","Tuneiras do Oeste","Profissionais de Saúde - Enfermeiros",12,9,11,10,9,9,10,11,11,11,11
"1924","Tuneiras do Oeste","Profissionais de Saúde - Dentistas",6,6,7,7,7,6,6,7,7,6,6
"1925","Tuneiras do Oeste","Profissionais de Saúde - Farmacêuticos",2,2,3,2,2,2,2,2,2,2,4
"1926","Tupãssi","Profissionais de Saúde - Total",16,17,16,11,14,11,16,18,22,19,23
"1927","Tupãssi","Profissionais de Saúde - Médicos",4,2,NA,NA,1,1,4,5,5,2,5
"1928","Tupãssi","Profissionais de Saúde - Enfermeiros",4,4,3,3,5,4,5,5,7,7,8
"1929","Tupãssi","Profissionais de Saúde - Dentistas",5,7,7,7,7,5,6,6,7,7,7
"1930","Tupãssi","Profissionais de Saúde - Farmacêuticos",3,4,6,1,1,1,1,2,3,3,3
"1931","Turvo","Profissionais de Saúde - Total",21,19,21,21,30,33,32,34,27,27,38
"1932","Turvo","Profissionais de Saúde - Médicos",4,4,4,4,6,12,9,11,7,7,9
"1933","Turvo","Profissionais de Saúde - Enfermeiros",7,6,8,10,13,12,12,11,10,11,16
"1934","Turvo","Profissionais de Saúde - Dentistas",6,5,5,6,10,8,8,9,7,5,8
"1935","Turvo","Profissionais de Saúde - Farmacêuticos",4,4,4,1,1,1,3,3,3,4,5
"1936","Ubiratã","Profissionais de Saúde - Total",45,47,51,51,51,54,57,59,66,72,72
"1937","Ubiratã","Profissionais de Saúde - Médicos",20,18,19,16,17,18,17,16,15,16,17
"1938","Ubiratã","Profissionais de Saúde - Enfermeiros",8,10,10,13,11,12,15,16,23,25,24
"1939","Ubiratã","Profissionais de Saúde - Dentistas",15,17,18,19,19,20,21,23,23,25,24
"1940","Ubiratã","Profissionais de Saúde - Farmacêuticos",2,2,4,3,4,4,4,4,5,6,6
"1941","Umuarama","Profissionais de Saúde - Total",343,358,377,386,444,473,542,597,626,692,723
"1942","Umuarama","Profissionais de Saúde - Médicos",187,184,191,214,231,241,270,294,297,329,316
"1943","Umuarama","Profissionais de Saúde - Enfermeiros",58,67,74,82,110,127,156,173,190,208,220
"1944","Umuarama","Profissionais de Saúde - Dentistas",66,70,77,76,83,83,89,95,100,113,120
"1945","Umuarama","Profissionais de Saúde - Farmacêuticos",32,37,35,14,20,22,27,35,39,42,60
"1946","União da Vitória","Profissionais de Saúde - Total",217,229,221,228,233,254,267,276,275,289,315
"1947","União da Vitória","Profissionais de Saúde - Médicos",107,108,101,103,105,110,125,132,129,139,147
"1948","União da Vitória","Profissionais de Saúde - Enfermeiros",31,37,41,49,52,65,64,61,63,69,74
"1949","União da Vitória","Profissionais de Saúde - Dentistas",59,67,62,65,65,67,66,68,67,65,69
"1950","União da Vitória","Profissionais de Saúde - Farmacêuticos",20,17,17,11,11,12,12,15,16,16,24
"1951","Uniflor","Profissionais de Saúde - Total",4,4,4,5,7,6,7,8,7,5,6
"1952","Uniflor","Profissionais de Saúde - Médicos",2,2,2,2,3,3,4,3,2,1,3
"1953","Uniflor","Profissionais de Saúde - Enfermeiros",1,1,1,2,3,2,1,2,2,1,1
"1954","Uniflor","Profissionais de Saúde - Dentistas",1,1,1,1,1,1,1,1,1,1,1
"1955","Uniflor","Profissionais de Saúde - Farmacêuticos",NA,NA,NA,NA,NA,NA,1,2,2,2,1
"1956","Uraí","Profissionais de Saúde - Total",23,24,25,23,30,24,24,19,16,20,23
"1957","Uraí","Profissionais de Saúde - Médicos",6,4,4,5,6,6,7,6,4,3,5
"1958","Uraí","Profissionais de Saúde - Enfermeiros",7,8,8,11,13,11,10,7,6,8,9
"1959","Uraí","Profissionais de Saúde - Dentistas",7,8,8,7,10,7,7,6,6,6,6
"1960","Uraí","Profissionais de Saúde - Farmacêuticos",3,4,5,NA,1,NA,NA,NA,NA,3,3
"1961","Ventania","Profissionais de Saúde - Total",15,15,15,19,20,19,19,17,21,20,20
"1962","Ventania","Profissionais de Saúde - Médicos",3,2,2,4,4,4,5,5,5,5,5
"1963","Ventania","Profissionais de Saúde - Enfermeiros",6,7,8,9,10,9,9,7,10,9,10
"1964","Ventania","Profissionais de Saúde - Dentistas",4,4,4,5,5,5,5,4,5,5,4
"1965","Ventania","Profissionais de Saúde - Farmacêuticos",2,2,1,1,1,1,NA,1,1,1,1
"1966","Vera Cruz do Oeste","Profissionais de Saúde - Total",18,19,19,17,20,17,21,16,18,17,23
"1967","Vera Cruz do Oeste","Profissionais de Saúde - Médicos",4,5,5,4,5,3,7,4,4,3,5
"1968","Vera Cruz do Oeste","Profissionais de Saúde - Enfermeiros",5,5,5,6,9,9,9,7,7,6,9
"1969","Vera Cruz do Oeste","Profissionais de Saúde - Dentistas",5,5,5,5,5,4,4,4,6,6,7
"1970","Vera Cruz do Oeste","Profissionais de Saúde - Farmacêuticos",4,4,4,2,1,1,1,1,1,2,2
"1971","Verê","Profissionais de Saúde - Total",19,20,18,16,16,21,20,21,23,30,29
"1972","Verê","Profissionais de Saúde - Médicos",6,4,4,3,3,5,4,5,4,5,4
"1973","Verê","Profissionais de Saúde - Enfermeiros",8,9,8,7,7,8,8,9,10,13,13
"1974","Verê","Profissionais de Saúde - Dentistas",3,4,4,4,4,5,5,4,5,6,5
"1975","Verê","Profissionais de Saúde - Farmacêuticos",2,3,2,2,2,3,3,3,4,6,7
"1976","Virmond","Profissionais de Saúde - Total",10,13,13,7,9,8,7,6,6,4,5
"1977","Virmond","Profissionais de Saúde - Médicos",1,2,2,NA,2,2,1,1,1,NA,1
"1978","Virmond","Profissionais de Saúde - Enfermeiros",4,6,6,5,5,4,4,3,3,3,3
"1979","Virmond","Profissionais de Saúde - Dentistas",3,3,3,2,2,2,2,2,2,1,1
"1980","Virmond","Profissionais de Saúde - Farmacêuticos",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1981","Vitorino","Profissionais de Saúde - Total",10,11,14,11,12,13,15,17,19,16,16
"1982","Vitorino","Profissionais de Saúde - Médicos",NA,2,2,1,3,4,5,5,4,4,5
"1983","Vitorino","Profissionais de Saúde - Enfermeiros",4,4,6,6,5,6,7,8,10,6,5
"1984","Vitorino","Profissionais de Saúde - Dentistas",4,3,3,3,3,2,2,3,3,3,3
"1985","Vitorino","Profissionais de Saúde - Farmacêuticos",2,2,3,1,1,1,1,1,2,3,3
"1986","Wenceslau Braz","Profissionais de Saúde - Total",30,28,27,31,36,32,33,41,45,36,38
"1987","Wenceslau Braz","Profissionais de Saúde - Médicos",10,7,7,10,13,11,10,15,16,11,11
"1988","Wenceslau Braz","Profissionais de Saúde - Enfermeiros",10,10,9,13,12,11,12,13,15,11,13
"1989","Wenceslau Braz","Profissionais de Saúde - Dentistas",7,8,8,8,10,9,10,11,12,12,12
"1990","Wenceslau Braz","Profissionais de Saúde - Farmacêuticos",3,3,3,NA,1,1,1,2,2,2,2
"1991","Xambrê","Profissionais de Saúde - Total",7,8,5,7,5,7,6,10,8,10,10
"1992","Xambrê","Profissionais de Saúde - Médicos",3,3,1,3,1,2,2,3,2,2,3
"1993","Xambrê","Profissionais de Saúde - Enfermeiros",3,3,3,3,3,4,3,6,5,7,6
"1994","Xambrê","Profissionais de Saúde - Dentistas",1,2,1,1,1,1,1,1,1,1,1
"1995","Xambrê","Profissionais de Saúde - Farmacêuticos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
