"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1771","São Miguel do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",1422,1251,1214,1224,1393,1360,1363,1373,1588,1323,1328
"1772","São Miguel do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",1773317.06,1588795.76,1931331.93,1852573.03,2095095.69,2302995.58,2089342.1,2123345.74,2693026.2,2442770.83,2450862.2
"1773","São Miguel do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",6369,5736,6623,5345,5637,5632,4565,4539,6035,5667,5894
"1774","São Miguel do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",60,51,53,41,59,48,47,51,68,55,57
"1775","São Miguel do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",4.22,4.08,4.37,3.35,4.24,3.53,3.45,3.71,4.28,4.16,4.29
"1776","São Pedro do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",835,716,763,602,490,250,351,356,393,414,359
"1777","São Pedro do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",755726.72,623278.72,617573.36,806487.52,615663.15,451810.24,570141.19,629439.32,747628.47,704259.21,851791.4
"1778","São Pedro do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",3375,3188,2689,2401,1909,976,1340,1327,1532,1376,1352
"1779","São Pedro do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",21,20,16,21,20,17,26,18,25,20,23
"1780","São Pedro do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",2.51,2.79,2.1,3.49,4.08,6.8,7.41,5.06,6.36,4.83,6.41
"1781","São Pedro do Ivaí","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",844,747,717,808,802,742,721,763,852,836,711
"1782","São Pedro do Ivaí","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",805968.73,887183.9,836749.58,1000167.95,1079884.12,1105776.48,880284.53,1071154.55,1253527.98,1240142.99,1219253.48
"1783","São Pedro do Ivaí","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",4536,3727,3773,4423,4440,4081,3808,3570,4404,4808,3783
"1784","São Pedro do Ivaí","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",22,19,15,20,21,25,32,28,28,33,47
"1785","São Pedro do Ivaí","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",2.61,2.54,2.09,2.48,2.62,3.37,4.44,3.67,3.29,3.95,6.61
"1786","São Pedro do Paraná","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",429,412,385,332,258,281,279,269,232,267,219
"1787","São Pedro do Paraná","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",315697.64,304302.71,320007.49,245811.89,258453.55,296954.42,342253.68,352072.72,406321.1,487132.57,234808.27
"1788","São Pedro do Paraná","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1763,1519,1753,1341,1300,1472,1607,1068,932,1047,950
"1789","São Pedro do Paraná","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",14,10,9,7,5,7,13,6,7,10,5
"1790","São Pedro do Paraná","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.26,2.43,2.34,2.11,1.94,2.49,4.66,2.23,3.02,3.75,2.28
"1791","São Sebastião da Amoreira","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",732,682,468,371,523,616,656,693,762,544,472
"1792","São Sebastião da Amoreira","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",662431.09,566399.66,469901.73,570304.29,723843.54,648409.76,797583.79,784043.74,1333616.88,961385.32,994789.52
"1793","São Sebastião da Amoreira","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",3817,3260,2107,2393,3404,3117,3185,3602,3615,2551,2639
"1794","São Sebastião da Amoreira","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",10,18,16,29,25,22,32,27,29,26,29
"1795","São Sebastião da Amoreira","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",1.37,2.64,3.42,7.82,4.78,3.57,4.88,3.9,3.81,4.78,6.14
"1796","São Tomé","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",300,294,359,349,376,358,336,405,382,380,332
"1797","São Tomé","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",277031.42,268416.64,424015.05,406464.17,438076.47,321967.77,446438.16,680847.52,597779.65,483141.45,701045.85
"1798","São Tomé","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1633,1446,1567,1054,1668,1500,1131,1251,1397,1278,1629
"1799","São Tomé","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",18,19,21,24,21,17,18,15,20,29,23
"1800","São Tomé","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",6,6.46,5.85,6.88,5.59,4.75,5.36,3.7,5.24,7.63,6.93
"1801","Sapopema","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",440,437,438,368,305,329,382,347,442,419,416
"1802","Sapopema","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",406873.74,464274.1,513834.35,401281.94,560151.24,434417.1,482857.06,620616.19,687523.99,772474.03,834813.1
"1803","Sapopema","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1996,2423,2371,2222,1780,1960,1852,1385,1769,1905,2301
"1804","Sapopema","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",15,12,16,20,22,15,13,17,17,22,16
"1805","Sapopema","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.41,2.75,3.65,5.43,7.21,4.56,3.4,4.9,3.85,5.25,3.85
"1806","Sarandi","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",6607,6967,6922,7120,6500,6343,6840,7579,7498,7228,6459
"1807","Sarandi","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",8000092.68,8983206.18,9132694.46,9483989.77,8926209.56,9750870.45,10971065.75,11854251.67,12245291.71,12257208.35,12097380.68
"1808","Sarandi","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",34690,36154,34581,36253,34938,33493,33860,36654,36612,33287,32562
"1809","Sarandi","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",277,271,291,300,257,270,309,324,332,309,356
"1810","Sarandi","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",4.19,3.89,4.2,4.21,3.95,4.26,4.52,4.27,4.43,4.28,5.51
"1811","Saudade do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",386,484,453,436,583,580,556,452,531,628,541
"1812","Saudade do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",289471.48,420488.68,445337.15,393964.49,554933.37,638525.4,661450.75,532920.84,600925.37,710725.2,670171.38
"1813","Saudade do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1631,2207,1663,1647,1990,1807,1931,1494,1601,2041,1819
"1814","Saudade do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",10,9,10,8,12,15,16,16,15,12,21
"1815","Saudade do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",2.59,1.86,2.21,1.83,2.06,2.59,2.88,3.54,2.82,1.91,3.88
"1816","Sengés","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",1331,959,879,983,1089,937,796,921,1034,1032,801
"1817","Sengés","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",930392.58,936309.06,988352.05,1500867.18,1385720.19,1207934.35,1544450.11,1897233.51,1994144.26,2141415.85,1716172.94
"1818","Sengés","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",5924,4802,4623,5365,5460,4653,4253,4478,4635,4463,3414
"1819","Sengés","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",32,30,20,39,35,41,25,41,32,30,42
"1820","Sengés","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",2.4,3.13,2.28,3.97,3.21,4.38,3.14,4.45,3.09,2.91,5.24
"1821","Serranópolis do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",390,405,444,449,517,528,620,550,626,789,603
"1822","Serranópolis do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",262676.82,424395.9,439549.11,476255.7,583607.56,565278.64,598033.27,680154.97,670459.43,962451.86,658759.49
"1823","Serranópolis do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1031,1213,1122,1201,1590,1849,1755,1572,1668,2167,1674
"1824","Serranópolis do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",12,11,13,15,26,15,20,15,16,20,14
"1825","Serranópolis do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.08,2.72,2.93,3.34,5.03,2.84,3.23,2.73,2.56,2.53,2.32
"1826","Sertaneja","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",488,460,443,453,390,362,381,444,510,544,467
"1827","Sertaneja","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",696500.05,510271.23,524990.37,568186.65,744874.34,698933.24,495530.27,723446.3,811226.66,872634.19,811268.86
"1828","Sertaneja","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",3078,3280,3811,3858,3453,2881,2734,2644,3068,2555,2337
"1829","Sertaneja","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",27,29,15,32,23,28,26,29,32,29,28
"1830","Sertaneja","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",5.53,6.3,3.39,7.06,5.9,7.73,6.82,6.53,6.27,5.33,6
"1831","Sertanópolis","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",1097,1236,1115,1113,1144,1168,1168,1161,1217,1207,1130
"1832","Sertanópolis","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",1247233.34,1234809.35,1223014.89,1317428.26,1347977.84,1612132.23,1626807.17,1683757.29,1851286.96,1895665.52,1789205.62
"1833","Sertanópolis","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",6147,6353,6508,5728,6198,6173,5932,5712,5635,5575,5150
"1834","Sertanópolis","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",43,33,48,40,52,60,64,53,65,52,73
"1835","Sertanópolis","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.92,2.67,4.3,3.59,4.55,5.14,5.48,4.57,5.34,4.31,6.46
"1836","Siqueira Campos","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",1589,1563,1600,1536,1437,1640,1640,1687,1852,1781,1258
"1837","Siqueira Campos","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",1499014.22,1630618.84,1848946.2,1895872.25,1598873.83,2049352.82,2127487.64,2483263.68,2446326.87,2184186.99,1938733.92
"1838","Siqueira Campos","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",6759,7073,6826,6003,6343,6966,7082,6815,6992,6497,5172
"1839","Siqueira Campos","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",52,44,44,52,66,81,70,67,71,63,69
"1840","Siqueira Campos","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.27,2.82,2.75,3.39,4.59,4.94,4.27,3.97,3.83,3.54,5.48
"1841","Sulina","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",312,326,325,324,270,224,231,308,222,273,196
"1842","Sulina","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",269832.78,293876.66,276371.1,386886.65,341553.22,267335.07,322130.23,293511.72,216117.13,311354.2,268207.14
"1843","Sulina","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",986,1139,936,1110,789,535,736,895,514,698,647
"1844","Sulina","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",8,7,7,15,6,10,7,9,7,14,5
"1845","Sulina","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",2.56,2.15,2.15,4.63,2.22,4.46,3.03,2.92,3.15,5.13,2.55
"1846","Tamarana","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",754,716,785,795,861,877,878,1009,1009,943,948
"1847","Tamarana","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",780287.3,840567.34,995430.47,927794.81,949061.78,1258289.17,1093877.47,1498820.14,1701168.07,1565560.88,1801935.03
"1848","Tamarana","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",4504,4868,5582,5039,5752,5569,5471,6146,5489,4369,4581
"1849","Tamarana","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",25,20,35,34,38,40,33,47,43,32,58
"1850","Tamarana","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.32,2.79,4.46,4.28,4.41,4.56,3.76,4.66,4.26,3.39,6.12
"1851","Tamboara","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",437,455,582,438,313,398,534,606,565,583,466
"1852","Tamboara","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",532186.18,589213.42,623959.89,693160.36,482245.04,802015.42,628190.96,844600.45,777312.26,799091.89,531961.64
"1853","Tamboara","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",2383,2328,2668,2152,1229,1879,2163,2319,2399,2487,2152
"1854","Tamboara","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",17,13,11,16,9,21,18,20,24,10,20
"1855","Tamboara","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.89,2.86,1.89,3.65,2.88,5.28,3.37,3.3,4.25,1.72,4.29
"1856","Tapejara","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",981,782,711,777,813,783,808,880,911,871,832
"1857","Tapejara","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",811840.22,875555.32,812946.57,1203351.76,1144141.19,1144661.46,1461691.31,1316753.55,1546218.22,1502202.45,1618051.9
"1858","Tapejara","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",3580,3521,2700,2881,3181,3642,3918,3918,4357,4604,3886
"1859","Tapejara","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",37,32,37,45,46,46,62,50,46,50,71
"1860","Tapejara","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.77,4.09,5.2,5.79,5.66,5.87,7.67,5.68,5.05,5.74,8.53
"1861","Tapira","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",556,586,628,466,416,374,356,336,418,439,372
